source_idx,source_name,volume,issue,n_works,yr_min,yr_max,yr_spread,vol_typical_yr,yr_excess,years_and_counts,example_titles
140551370,Cornell Hospitality Quarterly,64,2,8,2021,2023,2,2022,1,"{2021: 2, 2022: 5, 2023: 1}",Service Innovation and Emerging Technologies in Tourism and Hospitality
82262387,Journal of Information Systems,33,1,9,2017,2019,2,2018,1,"{2017: 5, 2018: 3, 2019: 1}",Editorial Policy
65924262,Contemporary Accounting Research,29,2,14,2010,2012,2,2011,1,"{2010: 1, 2011: 11, 2012: 2}",Investor Reactions to Contrasts Between the Earnings Preannouncements of Peer Firms*
174413665,Review of Income and Wealth,68,1,10,2020,2022,2,2021,1,"{2020: 1, 2021: 8, 2022: 1}",Income Composition Inequality
117778295,Academy of Management Journal,66,6,13,2021,2023,2,2022,1,"{2021: 1, 2022: 4, 2023: 8}","Mother’s Reentry: A Relative Contribution Perspective of Dual-Earner Parents’ Roles, Resources, and Outcomes"
98984247,Computational Economics,58,3,15,2019,2021,2,2020,1,"{2019: 3, 2020: 11, 2021: 1}",Computational Aspects of Sustainability
170137484,Review of Financial Studies,32,9,9,2017,2019,2,2018,1,"{2017: 1, 2018: 6, 2019: 2}",Whatever It Takes: The Real Effects of Unconventional Monetary Policy
157600745,International Journal of Productivity and Performance Management,73,11,14,2022,2024,2,2023,1,"{2022: 2, 2023: 7, 2024: 5}",Output measurement in professional public organizations: insights from European justice systems | Resource Overall Equipment Cost Loss indicator to assess equipment performance and product cost
37173775,European Journal of Law and Economics,39,2,12,2012,2014,2,2013,1,"{2012: 3, 2013: 6, 2014: 3}",Valuing commercial radio licences | Piracy and creation: the case of the music industry
162583106,Health Marketing Quarterly,40,1,6,2021,2023,2,2022,1,"{2021: 3, 2022: 2, 2023: 1}",The impact of country image and patient cosmopolitanism on medical tourism
27632631,Journal of Brand Management,16,4,6,2007,2009,2,2008,1,"{2007: 2, 2008: 2, 2009: 2}",The Big Five and brand personality: Investigating the impact of consumer personality on preferences towards particular brand personality | Ownership effects in consumers' brand extension evaluations
154010748,Management Decision,58,7,11,2018,2020,2,2019,1,"{2018: 2, 2019: 2, 2020: 7}",Cross-country differences in innovative entrepreneurial activity | Entrepreneurial continuance logic
133599136,Organizational Research Methods,13,3,14,2008,2010,2,2009,1,"{2008: 2, 2009: 6, 2010: 6}","Book Review: Newman: Kenny, D. A., Kashy, D. A., &amp; Cook, W. L. (2006). Dyadic Data Analysis. New York: Guilford | Book Review: Book Review: Locke"
4210237103,Indonesian Management and Accounting Research,20,2,6,2021,2023,2,2022,1,"{2021: 1, 2022: 2, 2023: 3}",The Role of Strategic Management in Improving the Quality of Accounting Information Systems at Insurance Compenies in Indonesia
2898402987,Spanish Journal of Marketing - ESIC,28,2,6,2022,2024,2,2023,1,"{2022: 2, 2023: 3, 2024: 1}",Luxury fashion brand coolness: niche versus mass cool
7424199,Public Choice,199,1-2,9,2022,2024,2,2023,1,"{2022: 2, 2023: 6, 2024: 1}",Empirical and computational approaches to collective choice: introduction to a special issue
61446109,Human Relations,74,4,6,2019,2021,2,2020,1,"{2019: 3, 2020: 2, 2021: 1}",Contesting Social Responsibilities of Business: Experiences in Context
57667410,Annals of Operations Research,310,1,12,2020,2022,2,2021,1,"{2020: 4, 2021: 7, 2022: 1}","OR and analytics for digital, resilient, and sustainable manufacturing 4.0"
116483603,Journal of Risk & Insurance,82,1,9,2013,2015,2,2014,1,"{2013: 6, 2014: 1, 2015: 2}","Nonexclusivity, Linear Pricing, and Annuity Market Screening"
86125002,Environmental and Resource Economics,64,2,10,2014,2016,2,2015,1,"{2014: 2, 2015: 6, 2016: 2}",Compelling Evidence of an Environmental Kuznets Curve in the United Kingdom | Is Democracy Good for the Environment? Quasi-Experimental Evidence from Regime Transitions
145471836,Explorations in Economic History,43,4,7,2004,2006,2,2005,1,"{2004: 1, 2005: 5, 2006: 1}",The Impact of the Civil War on Capital Intensity and Labor Productivity in Southern Manufacturing
579031,Economic Theory,62,1-2,17,2014,2016,2,2015,1,"{2014: 2, 2015: 14, 2016: 1}",Editorial to the special issue in honor of Bernard Cornet
65924262,Contemporary Accounting Research,31,2,14,2012,2014,2,2013,1,"{2012: 2, 2013: 10, 2014: 2}",The Shapes of Scaled Earnings Histograms Are Not Due to Scaling and Sample Selection: Evidence from Distributions of Reported Earnings per Share | Accounting and Sweatshops: Enabling Coordination and Control in Low‐Price Apparel Production Chains
2764896919,Environmental Economics and Policy Studies,16,4,6,2012,2014,2,2013,1,"{2012: 2, 2013: 2, 2014: 2}",Preference constraint for sustainable development | Greenhouse gas emissions and the role of the Kyoto Protocol
2875300,Review of International Political Economy,29,1,14,2020,2022,2,2021,1,"{2020: 13, 2022: 1}",<i>RIPE</i> 2021 diversity statement
157946625,Financial Management,50,2,10,2019,2021,2,2020,1,"{2019: 1, 2020: 7, 2021: 2}",Interest rate risk of life insurers: Evidence from accounting data
98234996,Accounting Research Journal,35,1,6,2020,2022,2,2021,1,"{2020: 2, 2021: 3, 2022: 1}",Acknowledgments: thank you to our reviewers
107859553,International Small Business Journal Researching Entrepreneurship,31,1,9,2011,2013,2,2012,1,"{2011: 3, 2012: 2, 2013: 4}",Entrepreneurship and growth | Entrepreneurial orientation and market orientation as drivers of product innovation success: A study of exporters from a developing economy
36209479,Industry and Innovation,26,1,6,2017,2019,2,2018,1,"{2017: 5, 2019: 1}",Advancing large-scale R&D projects towards through involvement of organizational knowledge integrators
1558358,Journal of Business Strategy,43,2,8,2020,2022,2,2021,1,"{2020: 4, 2021: 3, 2022: 1}",The new not normal
66524056,Journal of Business Economics and Management,16,4,10,2013,2015,2,2014,1,"{2013: 1, 2014: 1, 2015: 8}",EMPIRICAL INSIGHTS ON UNDERSTANDING STAKEHOLDER INFLUENCE
92522684,Journal of the Academy of Marketing Science,51,3,12,2021,2023,2,2022,1,"{2021: 1, 2022: 10, 2023: 1}",The effect of positive anticipatory utility on product pre‑order evaluations and choices
76633192,Journal of Business Ethics,171,1,12,2019,2021,2,2020,1,"{2019: 4, 2020: 7, 2021: 1}",Review of Joy at Work: Organizing Your Professional Life by Marie Kondo and Scott Sonenshein
2913204857,Journal of Business Economics,89,6,6,2017,2019,2,2018,1,"{2017: 1, 2019: 5}",Correction to: When labor representatives join supervisory boards: empirical evidence of the relationship between the change to parity codetermination and working capital and operating cash flows
57667410,Annals of Operations Research,265,1,9,2016,2018,2,2017,1,"{2016: 1, 2017: 6, 2018: 2}",Combinatorial redundancy detection
70698675,Technovation,24,4,8,2002,2004,2,2003,1,"{2002: 4, 2003: 2, 2004: 2}",Technological foresight—the use of biotechnology in the development of new drugs against breast cancer | Sensor foresight—technology and market
94552155,Organization & Environment,33,3,8,2018,2020,2,2019,1,"{2018: 1, 2019: 6, 2020: 1}",SME Managers’ Perceptions of Competitive Pressure and the Adoption of Environmental Practices in Fragmented Industries: A Multi-Country Study in the Wine Industry
184126201,British Journal of Management,31,1,13,2018,2020,2,2019,1,"{2018: 2, 2019: 10, 2020: 1}",<i>British Journal of Management</i> in Retrospect and Prospect
43415676,Journal of Strategic Marketing,26,3,5,2016,2018,2,2017,1,"{2016: 4, 2018: 1}",Special issue relationship marketing in franchising and retailing
57667410,Annals of Operations Research,258,1,8,2015,2017,2,2016,1,"{2015: 1, 2016: 4, 2017: 3}",Structure preserving integration and model order reduction of skew-gradient reaction–diffusion systems
82316188,European Journal of Finance,28,4-5,11,2020,2022,2,2021,1,"{2020: 3, 2021: 7, 2022: 1}",Recent advances and future directions in macro-finance: macroeconomic conditions and corporate decisions
162526994,International Journal of Market Research,63,4,8,2019,2021,2,2020,1,"{2019: 1, 2020: 5, 2021: 2}",Maximizing participation from online survey panel members
107859553,International Small Business Journal Researching Entrepreneurship,31,5,6,2011,2013,2,2012,1,"{2011: 2, 2012: 3, 2013: 1}",The genetics of entrepreneurial performance
79175213,Journal of Financial Services Research,61,1,5,2020,2022,2,2021,1,"{2020: 2, 2021: 2, 2022: 1}",Retrospective on Twenty Years of the FDIC-JFSR Bank Research Conference
122767448,Journal of Management,50,4,11,2022,2024,2,2023,1,"{2022: 5, 2023: 4, 2024: 2}",Many Roads to Success: Broadening Our Views of Academic Career Paths and Advice | Breaking News: <i>JOM</i> Wants Your Theory Papers
107325288,Social Choice and Welfare,54,2-3,12,2018,2020,2,2019,1,"{2018: 3, 2019: 6, 2020: 3}",Limits on power and rationality | The theoretical Shapley–Shubik probability of an election inversion in a toy symmetric version of the US presidential electoral system
49131624,International Journal of Social Economics,51,12,10,2022,2024,2,2023,1,"{2022: 1, 2024: 9}",Why do the educated poor pay less price per calorie? Evidence from household-level calorie consumption data
127742747,Journal of Econometrics,239,1,10,2022,2024,2,2023,1,"{2022: 2, 2023: 6, 2024: 2}",Modelling cycles in climate series: The fractional sinusoidal waveform process | Sieve bootstrap inference for linear time-varying coefficient models
131852005,European Financial Management,23,4,8,2015,2017,2,2016,1,"{2015: 1, 2016: 2, 2017: 5}",<i>Retracted</i>: Portfolio Allocation and Asset Returns in an OLG Economy with Increasing Risk Aversion
129650269,Open Economies Review,21,2,7,2008,2010,2,2009,1,"{2008: 4, 2009: 1, 2010: 2}",Canada and the IMF: Trailblazer or Prodigal Son?
44376543,Business & Society,53,2,7,2012,2014,2,2013,1,"{2012: 3, 2013: 3, 2014: 1}",Editorial Announcement
107036887,Asia Pacific Journal of Management,26,2,10,2007,2009,2,2008,1,"{2007: 2, 2008: 7, 2009: 1}",APJM’s first Best Paper Award
2764516016,European journal of training and development,46,3/4,5,2020,2022,2,2021,1,"{2020: 3, 2021: 1, 2022: 1}",Challenges faced by youth social entrepreneurs in Malaysia: career transition to become a social entrepreneur
102949365,Strategic Management Journal,38,2,19,2015,2017,2,2016,1,"{2015: 15, 2016: 1, 2017: 3}",Response pattern analysis: Assuring data integrity in extreme research settings
151705444,Journal of Management Studies,48,5,8,2009,2011,2,2010,1,"{2009: 2, 2010: 5, 2011: 1}",Firms as Systems of Interdependent Choices
172526255,Finance and Stochastics,17,2,7,2011,2013,2,2012,1,"{2011: 1, 2012: 5, 2013: 1}",The dual optimizer for the growth-optimal portfolio under transaction costs
87745625,International Journal of Management Reviews,12,2,5,2008,2010,2,2009,1,"{2008: 3, 2009: 1, 2010: 1}",The Determinants of Retail Productivity: A Critical Review of the Evidence
2765038058,Human Systems Management,42,5,9,2021,2023,2,2022,1,"{2021: 1, 2022: 5, 2023: 3}",Retraction to: Mediation role of job satisfaction analysis on the effect of psychological ownership and organizational citizenship behavior
185905316,The Journal of Technology Transfer,43,5,12,2016,2018,2,2017,1,"{2016: 6, 2017: 5, 2018: 1}",Mapping the conceptual structure of science and technology parks
111496547,Scottish Journal of Political Economy,69,1,6,2020,2022,2,2021,1,"{2020: 2, 2021: 3, 2022: 1}",Special issue on the economics of the Middle East and North Africa
4210240690,Journal of Asian Business and Economic Studies,29,2,5,2020,2022,2,2021,1,"{2020: 1, 2021: 2, 2022: 2}",Motivations of guests contributing sWOM on social media: a case in Vietnam
166264140,Emerging Markets Finance and Trade,57,2,17,2018,2020,2,2019,1,"{2018: 3, 2019: 13, 2020: 1}",Listing Effect in Acquirer Returns and Economic Growth Uncertainty in the Target Country: The Case of Cross-border M&amp;A from Emerging Economies
4210171597,Accounting and Finance,54,2,13,2012,2014,2,2013,1,"{2012: 4, 2013: 7, 2014: 2}",Fifty years of finance research in the <scp>A</scp>sia <scp>P</scp>acific <scp>B</scp>asin | Vale to Colin Brian Ferguson 1949–2014
125273398,The Quarterly Review of Economics and Finance,48,3,10,2006,2008,2,2007,1,"{2006: 5, 2007: 1, 2008: 4}",The term structure of interest rates in a pure exchange economy where investors have heterogeneous recursive preferences
57667410,Annals of Operations Research,297,1-2,16,2019,2021,2,2020,1,"{2019: 6, 2020: 9, 2021: 1}","Preface: neural networks, nonlinear dynamics, and risk management in banking and finance"
197396629,The British Accounting Review,55,3,8,2021,2023,2,2022,1,"{2021: 1, 2022: 5, 2023: 2}",The blindfold witness? An accountant's response to slavery and atrocity in the Devil's Paradise
2764541937,Journal of Economics and Development,24,4,6,2020,2022,2,2021,1,"{2020: 1, 2022: 5}",Credit composition and income inequality in Vietnam: an empirical analysis
61446109,Human Relations,74,6,6,2019,2021,2,2020,1,"{2019: 3, 2020: 2, 2021: 1}",Contesting Social Responsibilities of Business: Experiences in Context
61446109,Human Relations,74,2,7,2019,2021,2,2020,1,"{2019: 1, 2020: 5, 2021: 1}",On the dynamics of failure in organizational change: A dialectical perspective
57667410,Annals of Operations Research,342,2,9,2022,2024,2,2023,1,"{2022: 1, 2023: 4, 2024: 4}",Can government policies help to achieve the pollutant emissions information disclosure target in the Industry 4.0 era?
139232146,Personnel Review,53,5,13,2022,2024,2,2023,1,"{2022: 1, 2023: 11, 2024: 1}",Should I pet or should I work? Human-animal interactions and (tele)work engagement: an exploration of the underlying within-level mechanisms
9435936,Long Range Planning,47,6,4,2012,2014,2,2013,1,"{2012: 1, 2013: 2, 2014: 1}",Preferences and Performance of International Strategies in Retail Sectors: An Empirical Study
84664706,Personnel Psychology,76,3,11,2021,2023,2,2022,1,"{2021: 1, 2022: 6, 2023: 4}",Digital connectivity for work after hours: Its curvilinear relationship with employee job performance
138400101,Managerial and Decision Economics,38,3,13,2015,2017,2,2016,1,"{2015: 7, 2016: 5, 2017: 1}",A Study of Effective Financial Support for SMEs to Improve Economic and Employment Conditions: Evidence from OECD Countries
4210168091,The Journal of Law Economics and Organization,29,3,8,2011,2013,2,2012,1,"{2011: 7, 2013: 1}",Occasionally Libertarian: Experimental Evidence of Self-Serving Omission Bias
85739584,Journal of Applied Econometrics,29,2,10,2012,2014,2,2013,1,"{2012: 2, 2013: 6, 2014: 2}",TIME VARIATION IN THE DYNAMICS OF WORKER FLOWS: EVIDENCE FROM NORTH AMERICA AND EUROPE | STATE DEPENDENCE AND HETEROGENEITY IN HEALTH USING A BIAS‐CORRECTED FIXED‐EFFECTS ESTIMATOR
108845946,Economica,85,338,8,2016,2018,2,2017,1,"{2016: 4, 2017: 3, 2018: 1}",Coase Lecture – The Glass Ceiling
174413665,Review of Income and Wealth,62,1,11,2014,2016,2,2015,1,"{2014: 9, 2015: 1, 2016: 1}",Review of JosephFishkin's Bottlenecks: A New Theory of Equal Opportunity
131852005,European Financial Management,17,2,8,2009,2011,2,2010,1,"{2009: 6, 2010: 1, 2011: 1}",Financial Research in the European Region: a Long‐Term Assessment (1990–2008)
132950052,Journal of Interdisciplinary Economics,33,2,6,2019,2021,2,2020,1,"{2019: 1, 2020: 2, 2021: 3}",The Gender Gap in Market Work Hours Among Canadians: Examining Essential(ist) Linkages to Parenting Time and Household Labour Hours
171424506,European Accounting Review,29,1,8,2018,2020,2,2019,1,"{2018: 1, 2019: 3, 2020: 4}",Readability of Narrative Disclosures in 10-K Reports: Does Managerial Ability Matter?
27632631,Journal of Brand Management,16,7,8,2007,2009,2,2008,1,"{2007: 5, 2009: 3}","Taking brand initiative: How companies can align strategy, culture, and identity through corporate branding | The concept of brand experience"
