,inCites_organisation,substring,oa_id,oa_name,oa_country,score,matching_type,chosen,organization_established,organization_id,organization_links,organization_types
0,Universidad de los Andes (Colombia),Universidad de los Andes Colombia,https://openalex.org/I162096671,Universidad de Los Andes,CO,0.84,COMMON TERMS,False,1948.0,https://ror.org/02mhbdp94,"[{'type': 'website', 'value': 'http://www.uniandes.edu.co/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Los_Andes_(Colombia)'}]","['education', 'funder']"
1,Universidad de los Andes (Colombia),Universidad de los Andes Colombia,https://openalex.org/I90425591,Universidad Libre de Colombia,CO,0.81,COMMON TERMS,False,1923.0,https://ror.org/04mtaqb21,"[{'type': 'website', 'value': 'https://www.unilibre.edu.co'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Free_University_of_Colombia'}]",['education']
2,Universidad de los Andes (Colombia),Universidad de los Andes Colombia,https://openalex.org/I82515739,Catholic University of Colombia,CO,0.77,COMMON TERMS,False,1970.0,https://ror.org/01scwqh06,"[{'type': 'website', 'value': 'https://www.ucatolica.edu.coeasyweb/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Catholic_University_of_Colombia'}]",['education']
0,Universidad Publica de Navarra,Universidad Publica de Navarra,https://openalex.org/I175051016,Universidad Publica de Navarra,ES,1.0,EXACT,True,1987.0,https://ror.org/02z0cah89,"[{'type': 'website', 'value': 'https://www.unavarra.es'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Public_University_of_Navarre'}]","['education', 'funder']"
0,Universite Claude Bernard Lyon 1,Universite Claude Bernard Lyon 1,https://openalex.org/I100532134,Université Claude Bernard Lyon 1,FR,1.0,EXACT,True,1971.0,https://ror.org/029brtt94,"[{'type': 'website', 'value': 'https://www.univ-lyon1.fr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Claude_Bernard_University_Lyon_1'}]","['education', 'funder']"
0,University of Belgrade,University of Belgrade,https://openalex.org/I4068193,University of Belgrade,RS,1.0,EXACT,True,1808.0,https://ror.org/02qsmb048,"[{'type': 'website', 'value': 'http://www.bg.ac.rs/en/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Belgrade'}]","['education', 'funder']"
0,University of Stirling,University of Stirling,https://openalex.org/I12093191,University of Stirling,GB,1.0,EXACT,True,1967.0,https://ror.org/045wgfr59,"[{'type': 'website', 'value': 'https://www.stir.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Stirling'}]","['education', 'funder']"
0,University of Wisconsin Milwaukee,University of Wisconsin Milwaukee,https://openalex.org/I43579087,University of Wisconsin–Milwaukee,US,1.0,EXACT,True,1956.0,https://ror.org/031q21x57,"[{'type': 'website', 'value': 'https://uwm.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Wisconsin%E2%80%93Milwaukee'}]","['education', 'funder']"
0,"University at Albany, SUNY","University at Albany, SUNY",https://openalex.org/I392282,"University at Albany, State University of New York",US,1.0,EXACT,True,1844.0,https://ror.org/012zs8222,"[{'type': 'website', 'value': 'https://www.albany.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_at_Albany,_SUNY'}]","['education', 'funder']"
0,"Binghamton University, SUNY",Binghamton University,https://openalex.org/I123946342,Binghamton University,US,1.0,HEURISTICS,True,1946.0,https://ror.org/008rmbt77,"[{'type': 'website', 'value': 'https://www.binghamton.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Binghamton_University'}]","['education', 'funder']"
0,University of Derby,University of Derby,https://openalex.org/I22128151,University of Derby,GB,1.0,EXACT,True,1851.0,https://ror.org/02yhrrk59,"[{'type': 'website', 'value': 'https://www.derby.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Derby'}]","['education', 'funder']"
0,Lahore University of Management Sciences,Lahore University of Management Sciences,https://openalex.org/I207789805,Lahore University of Management Sciences,PK,1.0,EXACT,True,1984.0,https://ror.org/05b5x4a35,"[{'type': 'website', 'value': 'https://www.lums.edu.pk'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Lahore_University_of_Management_Sciences'}]","['education', 'funder']"
0,Leuphana University Luneburg,Leuphana University Luneburg,https://openalex.org/I113456305,Leuphana University of Lüneburg,DE,0.95,COMMON TERMS,True,1946.0,https://ror.org/02w2y2t16,"[{'type': 'website', 'value': 'https://www.leuphana.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/L%C3%BCneburg_University'}]","['education', 'funder']"
1,Leuphana University Luneburg,Leuphana University Luneburg,https://openalex.org/I186903577,University of Luxembourg,LU,0.73,FUZZY,False,2003.0,https://ror.org/036x5ad56,"[{'type': 'website', 'value': 'https://www.uni.lu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Luxembourg'}]","['education', 'funder']"
2,Leuphana University Luneburg,Leuphana University Luneburg,https://openalex.org/I161941770,University of Lucerne,CH,0.65,FUZZY,False,2000.0,https://ror.org/00kgrkn83,"[{'type': 'website', 'value': 'https://www.unilu.ch'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Lucerne'}]",['education']
0,National Yang Ming Chiao Tung University,National Yang Ming Chiao Tung University,https://openalex.org/I148366613,National Yang Ming Chiao Tung University,TW,1.0,EXACT,True,1896.0,https://ror.org/00se2k293,"[{'type': 'website', 'value': 'https://www.nycu.edu.tw/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/National_Chiao_Tung_University'}]","['education', 'funder']"
0,NEOMA Business School,NEOMA Business School,https://openalex.org/I1289910757,NEOMA Business School,FR,1.0,EXACT,True,2013.0,https://ror.org/01g1pe685,"[{'type': 'website', 'value': 'http://www.neoma-bs.com/en/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/NEOMA_Business_School'}]",['education']
0,Academia Sinica - Taiwan,Academia Sinica Taiwan,https://openalex.org/I84653119,Academia Sinica,TW,0.81,COMMON TERMS,False,1928.0,https://ror.org/05bxb3784,"[{'type': 'website', 'value': 'http://www.sinica.edu.tw/main_e.shtml'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Academia_Sinica'}]","['facility', 'funder']"
1,Academia Sinica - Taiwan,Academia Sinica Taiwan,https://openalex.org/I4210130467,"Institute of Taiwan History, Academia Sinica",TW,0.68,COMMON TERMS,False,1988.0,https://ror.org/02vf41z82,"[{'type': 'website', 'value': 'http://www.ith.sinica.edu.tw/'}]",['facility']
2,Academia Sinica - Taiwan,Academia Sinica Taiwan,https://openalex.org/I4210099334,"Institute of Mathematics, Academia Sinica",TW,0.55,COMMON TERMS,False,1949.0,https://ror.org/0120q3031,"[{'type': 'website', 'value': 'https://www.math.sinica.edu.tw/www/default_e.jsp'}]",['facility']
0,University of Massachusetts Lowell,University of Massachusetts Lowell,https://openalex.org/I133738476,University of Massachusetts Lowell,US,1.0,EXACT,True,1894.0,https://ror.org/03hamhx47,"[{'type': 'website', 'value': 'http://www.uml.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Massachusetts_Lowell'}]",['education']
0,University of Rhode Island,University of Rhode Island,https://openalex.org/I17626003,University of Rhode Island,US,1.0,EXACT,True,1892.0,https://ror.org/013ckk937,"[{'type': 'website', 'value': 'https://www.uri.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Rhode_Island'}]","['education', 'funder']"
0,University of Salamanca,University of Salamanca,https://openalex.org/I184999862,Universidad de Salamanca,ES,1.0,EXACT,True,1134.0,https://ror.org/02f40zc51,"[{'type': 'website', 'value': 'https://www.usal.es'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Salamanca'}]","['education', 'funder']"
0,Hang Seng University of Hong Kong,Hang Seng University of Hong Kong,https://openalex.org/I47605537,Hang Seng University of Hong Kong,HK,1.0,EXACT,True,1980.0,https://ror.org/04fa64g55,"[{'type': 'website', 'value': 'https://www.hsu.edu.hk'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Hang_Seng_Management_College'}]",['education']
0,Feng Chia University,Feng Chia University,https://openalex.org/I4880106,Feng Chia University,TW,1.0,EXACT,True,1961.0,https://ror.org/05vhczg54,"[{'type': 'website', 'value': 'http://en.fcu.edu.tw/wSite/mp?mp=3'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Feng_Chia_University'}]","['education', 'funder']"
0,Marquette University,Marquette University,https://openalex.org/I102461120,Marquette University,US,1.0,EXACT,True,1881.0,https://ror.org/04gr4te78,"[{'type': 'website', 'value': 'https://www.marquette.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Marquette_University'}]","['education', 'funder']"
0,Nanjing University of Science & Technology,Nanjing University of Science & Technology,https://openalex.org/I36399199,Nanjing University of Science and Technology,CN,1.0,PHRASE,True,1953.0,https://ror.org/00xp9wg62,"[{'type': 'website', 'value': 'https://www.njust.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Nanjing_University_of_Science_and_Technology'}]","['education', 'funder']"
0,University of Haifa,University of Haifa,https://openalex.org/I91203450,University of Haifa,IL,1.0,EXACT,True,1963.0,https://ror.org/02f009v59,"[{'type': 'website', 'value': 'https://www.haifa.ac.il'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Haifa'}]","['education', 'funder']"
0,University of Manitoba,University of Manitoba,https://openalex.org/I46247651,University of Manitoba,CA,1.0,EXACT,True,1877.0,https://ror.org/02gfys938,"[{'type': 'website', 'value': 'https://umanitoba.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Manitoba'}]","['education', 'funder']"
0,University of Novi Sad,University of Novi Sad,https://openalex.org/I170726198,University of Novi Sad,RS,1.0,EXACT,True,1960.0,https://ror.org/00xa57a59,"[{'type': 'website', 'value': 'https://www.uns.ac.rs'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Novi_Sad'}]",['education']
0,University of Palermo,University of Palermo,https://openalex.org/I900890020,University of Palermo,IT,1.0,EXACT,True,1806.0,https://ror.org/044k9ta02,"[{'type': 'website', 'value': 'https://www.unipa.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Palermo'}]","['education', 'funder']"
0,University of Tehran,University of Tehran,https://openalex.org/I23946033,University of Tehran,IR,1.0,EXACT,True,1934.0,https://ror.org/05vf56z40,"[{'type': 'website', 'value': 'http://www.ut.ac.ir/en'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Tehran'}]","['education', 'funder']"
0,"The Chinese University of Hong Kong, Shenzhen",The Chinese University of Hong Kong,https://openalex.org/I177725633,Chinese University of Hong Kong,HK,1.0,PHRASE,False,1963.0,https://ror.org/00t33hh48,"[{'type': 'website', 'value': 'http://www.cuhk.edu.hk/english/index.html'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Chinese_University_of_Hong_Kong'}]","['education', 'funder']"
0,Brock University,Brock University,https://openalex.org/I186803428,Brock University,CA,1.0,EXACT,True,1964.0,https://ror.org/056am2717,"[{'type': 'website', 'value': 'https://brocku.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Brock_University'}]","['education', 'funder']"
0,Chalmers University of Technology,Chalmers University of Technology,https://openalex.org/I66862912,Chalmers University of Technology,SE,1.0,EXACT,True,1829.0,https://ror.org/040wg7k59,"[{'type': 'website', 'value': 'https://www.chalmers.se'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Chalmers_University_of_Technology'}]","['education', 'funder']"
0,Chapman University,Chapman University,https://openalex.org/I185071736,Chapman University,US,1.0,EXACT,True,1861.0,https://ror.org/0452jzg20,"[{'type': 'website', 'value': 'https://www.chapman.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Chapman_University'}]","['education', 'funder']"
0,Corvinus University Budapest,Corvinus University Budapest,https://openalex.org/I163245316,Corvinus University of Budapest,HU,0.95,COMMON TERMS,True,1920.0,https://ror.org/01vxfm326,"[{'type': 'website', 'value': 'https://www.uni-corvinus.hu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Corvinus_University_of_Budapest'}]","['education', 'funder']"
1,Corvinus University Budapest,Corvinus University Budapest,https://openalex.org/I110620307,Budapest University of Economics and Business,HU,0.82,COMMON TERMS,False,1857.0,https://ror.org/00r3jwh90,"[{'type': 'website', 'value': 'https://uni-bge.hu'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Budapest_Business_School'}]",['education']
2,Corvinus University Budapest,Corvinus University Budapest,https://openalex.org/I4210091916,University of Applied Science Budapest,HU,0.77,COMMON TERMS,False,2000.0,https://ror.org/00fcxqx79,"[{'type': 'website', 'value': 'http://metubudapest.hu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Budapest_Metropolitan_University'}]",['education']
0,Ming Chuan University,Ming Chuan University,https://openalex.org/I192703390,Ming Chuan University,TW,1.0,EXACT,True,1957.0,https://ror.org/02pgvzy25,"[{'type': 'website', 'value': 'https://web2.mcu.edu.tw'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Ming_Chuan_University'}]",['education']
0,National Cheng Kung University,National Cheng Kung University,https://openalex.org/I91807558,National Cheng Kung University,TW,1.0,EXACT,True,1931.0,https://ror.org/01b8kcc49,"[{'type': 'website', 'value': 'http://web.ncku.edu.tw/bin/home.php'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/National_Cheng_Kung_University'}]","['education', 'funder']"
0,Northeastern University - China,Northeastern University,https://openalex.org/I9224756,Northeastern University,CN,1.0,HEURISTICS,True,1923.0,https://ror.org/03awzbc87,"[{'type': 'website', 'value': 'https://www.neu.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Northeastern_University_(China)'}]","['education', 'funder']"
0,Pusan National University,Pusan National University,https://openalex.org/I4921948,Pusan National University,KR,1.0,EXACT,True,1946.0,https://ror.org/01an57a31,"[{'type': 'website', 'value': 'https://www.pusan.ac.kr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Pusan_National_University'}]","['education', 'funder']"
0,University of Colorado Denver,University of Colorado Denver,https://openalex.org/I921990950,University of Colorado Denver,US,1.0,EXACT,True,1876.0,https://ror.org/02hh7en24,"[{'type': 'website', 'value': 'https://ucdenver.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Colorado_Denver'}]","['education', 'funder']"
0,University of Graz,University of Graz,https://openalex.org/I15766117,University of Graz,AT,1.0,EXACT,True,1585.0,https://ror.org/01faaaf77,"[{'type': 'website', 'value': 'https://www.uni-graz.at/en/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Graz'}]","['education', 'funder']"
0,China Europe International Business School,China Europe International Business School,https://openalex.org/I64175962,China Europe International Business School,CN,1.0,EXACT,True,1994.0,https://ror.org/00c3bg218,"[{'type': 'website', 'value': 'http://en.ceibs.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/China_Europe_International_Business_School'}]",['education']
0,Swiss Finance Institute (SFI),Swiss Finance Institute SFI,https://openalex.org/I54157616,Swiss Finance Institute,CH,0.92,COMMON TERMS,True,2006.0,https://ror.org/02cgn2a44,"[{'type': 'website', 'value': 'https://www.sfi.ch/de/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Swiss_Finance_Institute'}]","['education', 'funder']"
1,Swiss Finance Institute (SFI),Swiss Finance Institute SFI,https://openalex.org/I4210111212,Institute of Public Finance,HR,0.78,FUZZY,False,1970.0,https://ror.org/0229a6d71,"[{'type': 'website', 'value': 'https://ijf.hr'}]",['facility']
2,Swiss Finance Institute (SFI),Swiss Finance Institute SFI,https://openalex.org/I12708293,SIB Swiss Institute of Bioinformatics,CH,0.73,COMMON TERMS,False,1998.0,https://ror.org/002n09z45,"[{'type': 'website', 'value': 'https://www.sib.swiss'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Swiss_Institute_of_Bioinformatics'}]","['funder', 'nonprofit']"
